,tweet_text,emotion_label
11523,"hmm, i wonder when my friends are gonna get back... i'm starting to feel lonely ",25.0
11524,"the picture wont upload  it says it is to big, even though I croped and croped it...help!!",1.0
11525,@EMFinley I almost broke it again right off the bat! But Powerade is good ,23.0
11526,@stephenfry Great to see Gordon Gordon back on Bones.  I loved your air guitar   so is Gordon really hanging up his spurrs?  Hope not ,8.0
11527,Should nott be up this early  fuckk me,2.0
11528,Damn it feels empty now....  but I am so happy that you guys are around!   @mroda,17.0
11529,"@michelle182 no gurl. His momma is gunna be at the Houston show, I think ",27.0
11530,"going to sleep, i'm tired.. ",27.0
11531,@jordangoodrich i miss the molly song! and ALL of your songs ,18.0
11532,is not a fan of rollercoasters... when is comes to relationships ,27.0
11533,"@amazingphoebe i love you  maybe it's a good thing if i don't care as much. and tell me, please, how many chances have you already had?",18.0
11534,@Danacea me jealous now ,2.0
11535,I swear our Spring Break went superrrrr fast ,25.0
11536,At work till 5 ,27.0
11537,I burned my hand so haaaard today when i was makin a pizza :/ aui ,24.0
11538,"@SookieBonTemps *txt* I'm alright. I'm so sore.  It hurts to do anything, even breathe.",24.0
11539,Has just made the perfect cocktail. But doesn't taste strong  but i know how much i put in :-s ,6.0
11540,Had a call fm 000-000-0000.       Did not answer. Who could it be? Going outside now to wrap my house in aluminum foil--shiny side out!,14.0
11541,is sadd cause she just realised brent is right ,25.0
11542,"@amadan24 The big toe is doing just fine... jeans are in the trash...   Wait, an excuse to go shopping today!  ",17.0
11543,@Wossy i am soooo jelous  i wanna play sims 3 ,2.0
11544,going to school soon.nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnooooooooooooooooooooooooooooooooooooo  ,1.0
11545,"Great morning with mom! I love pumpkin bread. So sad Jon is missing the snow he wanted so bad!  Hurry home, Jon.",25.0
11546,,
11547,,
11548,,
11549,,
11550,,
11551,,
11552,,
11553,,
11554,,
11555,,
11556,,
11557,,
11558,,
11559,,
11560,,
11561,,
11562,,
11563,,
11564,,
11565,,
11566,,
11567,,
11568,,
11569,,
11570,,
11571,,
11572,,
11573,,
11574,,
11575,,
11576,,
11577,,
11578,,
11579,,
11580,,
11581,,
11582,,
11583,,
11584,,
11585,,
11586,,
11587,,
11588,,
11589,,
11590,,
11591,,
11592,,
11593,,
11594,,
11595,,
11596,,
11597,,
11598,,
11599,,
11600,,
11601,,
11602,,
11603,,
11604,,
11605,,
11606,,
11607,,
11608,,
11609,,
11610,,
11611,,
11612,,
11613,,
11614,,
11615,,
11616,,
11617,,
11618,,
11619,,
11620,,
11621,,
11622,,
11623,,
11624,,
11625,,
11626,,
11627,,
11628,,
11629,,
11630,,
11631,,
11632,,
11633,,
11634,,
11635,,
11636,,
11637,,
11638,,
11639,,
11640,,
11641,,
11642,,
11643,,
11644,,
11645,,
11646,,
11647,,
11648,,
11649,,
11650,,
11651,,
11652,,
11653,,
11654,,
11655,,
11656,,
11657,,
11658,,
11659,,
11660,,
11661,,
11662,,
11663,,
11664,,
11665,,
11666,,
11667,,
11668,,
11669,,
11670,,
11671,,
11672,,
11673,,
11674,,
11675,,
11676,,
11677,,
11678,,
11679,,
11680,,
11681,,
11682,,
11683,,
11684,,
11685,,
11686,,
11687,,
11688,,
11689,,
11690,,
11691,,
11692,,
11693,,
11694,,
11695,,
11696,,
11697,,
11698,,
11699,,
11700,,
11701,,
11702,,
11703,,
11704,,
11705,,
11706,,
11707,,
11708,,
11709,,
11710,,
11711,,
11712,,
11713,,
11714,,
11715,,
11716,,
11717,,
11718,,
11719,,
11720,,
11721,,
11722,,
11723,,
11724,,
11725,,
11726,,
11727,,
11728,,
11729,,
11730,,
11731,,
11732,,
11733,,
11734,,
11735,,
11736,,
11737,,
11738,,
11739,,
11740,,
11741,,
11742,,
11743,,
11744,,
11745,,
11746,,
11747,,
11748,,
11749,,
11750,,
11751,,
11752,,
11753,,
11754,,
11755,,
11756,,
11757,,
11758,,
11759,,
11760,,
11761,,
11762,,
11763,,
11764,,
11765,,
11766,,
11767,,
11768,,
11769,,
11770,,
11771,,
11772,,
11773,,
11774,,
11775,,
11776,,
11777,,
11778,,
11779,,
11780,,
11781,,
11782,,
11783,,
11784,,
11785,,
11786,,
11787,,
11788,,
11789,,
11790,,
11791,,
11792,,
11793,,
11794,,
11795,,
11796,,
11797,,
11798,,
11799,,
11800,,
11801,,
11802,,
11803,,
11804,,
11805,,
11806,,
11807,,
11808,,
11809,,
11810,,
11811,,
11812,,
11813,,
11814,,
11815,,
11816,,
11817,,
11818,,
11819,,
11820,,
11821,,
11822,,
11823,,
11824,,
11825,,
11826,,
11827,,
11828,,
11829,,
11830,,
11831,,
11832,,
11833,,
11834,,
11835,,
11836,,
11837,,
11838,,
11839,,
11840,,
11841,,
11842,,
11843,,
11844,,
11845,,
11846,,
11847,,
11848,,
11849,,
11850,,
11851,,
11852,,
11853,,
11854,,
11855,,
11856,,
11857,,
11858,,
11859,,
11860,,
11861,,
11862,,
11863,,
11864,,
11865,,
11866,,
11867,,
11868,,
11869,,
11870,,
11871,,
11872,,
11873,,
11874,,
11875,,
11876,,
11877,,
11878,,
11879,,
11880,,
11881,,
11882,,
11883,,
11884,,
11885,,
11886,,
11887,,
11888,,
11889,,
11890,,
11891,,
11892,,
11893,,
11894,,
11895,,
11896,,
11897,,
11898,,
11899,,
11900,,
11901,,
11902,,
11903,,
11904,,
11905,,
11906,,
11907,,
11908,,
11909,,
11910,,
11911,,
11912,,
11913,,
11914,,
11915,,
11916,,
11917,,
11918,,
11919,,
11920,,
11921,,
11922,,
11923,,
11924,,
11925,,
11926,,
11927,,
11928,,
11929,,
11930,,
11931,,
11932,,
11933,,
11934,,
11935,,
11936,,
11937,,
11938,,
11939,,
11940,,
11941,,
11942,,
11943,,
11944,,
11945,,
11946,,
11947,,
11948,,
11949,,
11950,,
11951,,
11952,,
11953,,
11954,,
11955,,
11956,,
11957,,
11958,,
11959,,
11960,,
11961,,
11962,,
11963,,
11964,,
11965,,
11966,,
11967,,
11968,,
11969,,
11970,,
11971,,
11972,,
11973,,
11974,,
11975,,
11976,,
11977,,
11978,,
11979,,
11980,,
11981,,
11982,,
11983,,
11984,,
11985,,
11986,,
11987,,
11988,,
11989,,
11990,,
11991,,
11992,,
11993,,
11994,,
11995,,
11996,,
11997,,
11998,,
11999,,
12000,,
12001,,
12002,,
12003,,
12004,,
12005,,
12006,,
12007,,
12008,,
12009,,
12010,,
12011,,
12012,,
12013,,
12014,,
12015,,
12016,,
12017,,
12018,,
12019,,
12020,,
12021,,
12022,,
12023,,
12024,,
12025,,
12026,,
12027,,
12028,,
12029,,
12030,,
12031,,
12032,,
12033,,
12034,,
12035,,
12036,,
12037,,
12038,,
12039,,
12040,,
12041,,
12042,,
12043,,
12044,,
12045,,
12046,,
12047,,
12048,,
12049,,
12050,,
12051,,
12052,,
12053,,
12054,,
12055,,
12056,,
12057,,
12058,,
12059,,
12060,,
12061,,
12062,,
12063,,
12064,,
12065,,
12066,,
12067,,
12068,,
12069,,
12070,,
12071,,
12072,,
12073,,
12074,,
12075,,
12076,,
12077,,
12078,,
12079,,
12080,,
12081,,
12082,,
12083,,
12084,,
12085,,
12086,,
12087,,
12088,,
12089,,
12090,,
12091,,
12092,,
12093,,
12094,,
12095,,
12096,,
12097,,
12098,,
12099,,
12100,,
12101,,
12102,,
12103,,
12104,,
12105,,
12106,,
12107,,
12108,,
12109,,
12110,,
12111,,
12112,,
12113,,
12114,,
12115,,
12116,,
12117,,
12118,,
12119,,
12120,,
12121,,
12122,,
12123,,
12124,,
12125,,
12126,,
12127,,
12128,,
12129,,
12130,,
12131,,
12132,,
12133,,
12134,,
12135,,
12136,,
12137,,
12138,,
12139,,
12140,,
12141,,
12142,,
12143,,
12144,,
12145,,
12146,,
12147,,
12148,,
12149,,
12150,,
12151,,
12152,,
12153,,
12154,,
12155,,
12156,,
12157,,
12158,,
12159,,
12160,,
12161,,
12162,,
12163,,
12164,,
12165,,
12166,,
12167,,
12168,,
12169,,
12170,,
12171,,
12172,,
12173,,
12174,,
12175,,
12176,,
12177,,
12178,,
12179,,
12180,,
12181,,
12182,,
12183,,
12184,,
12185,,
12186,,
12187,,
12188,,
12189,,
12190,,
12191,,
12192,,
12193,,
12194,,
12195,,
12196,,
12197,,
12198,,
12199,,
12200,,
12201,,
12202,,
12203,,
12204,,
12205,,
12206,,
12207,,
12208,,
12209,,
12210,,
12211,,
12212,,
12213,,
12214,,
12215,,
12216,,
12217,,
12218,,
12219,,
12220,,
12221,,
12222,,
12223,,
12224,,
12225,,
12226,,
12227,,
12228,,
12229,,
12230,,
12231,,
12232,,
12233,,
12234,,
12235,,
12236,,
12237,,
12238,,
12239,,
12240,,
12241,,
12242,,
12243,,
12244,,
12245,,
12246,,
12247,,
12248,,
12249,,
12250,,
12251,,
12252,,
12253,,
12254,,
12255,,
12256,,
12257,,
12258,,
12259,,
12260,,
12261,,
12262,,
12263,,
12264,,
12265,,
12266,,
12267,,
12268,,
12269,,
12270,,
12271,,
12272,,
12273,,
12274,,
12275,,
12276,,
12277,,
12278,,
12279,,
12280,,
12281,,
12282,,
12283,,
12284,,
12285,,
12286,,
12287,,
12288,,
12289,,
12290,,
12291,,
12292,,
12293,,
12294,,
12295,,
12296,"@cheryllbear nooo, mom i need to know so i can ask whit and chelsea is in abita springs until school she is going to new york in december",15.0
12297,"@sebby_peek but you didn't and I'm scared oneday you just won't say it again  but what about when you've hurt me, it hasn't made me want t",15.0
12298,@THe_RuGGeD_MaN I'm goooood!!! Lol.. I wish I was watching care bears  lol how are u?,4.0
12299,i wonder where he is,7.0
12300,@thatfamousguy  I missed the ending credits (your highschool photo) because I had too pee so friggin bad! lmao  the movie was GREAT!!,1.0
12301,may have done some long term damage to her body. Knees shouldn't be this swollen and i have evil sores in unspeakable places.,11.0
12302,Kinda glad this crappy and weird week will be over soon....gotta deal w/ all the  NCNSs @ work first tho,20.0
12303,Eyes are so droopy but alarm clock has completely woken me up.,26.0
12304,@iamthecommodore good luck with ur concert in sd! wish i could be there but i live all the way in buffalo  i know u'll do great tho! duh.,20.0
12305,"preparing for d bournvita quiz contest,i've got only 2 days 2 do so!   .",2.0
12306,"http://twitpic.com/3j60r - In Springfield, Mass. at Springfield College, sitting ON the bleachers all by myself.",27.0
12307,Marley and Me should not be that sad!,23.0
12308,@lihp310 my no drinking rule didn't work out so well  I'll start today,24.0
12309,@Rootsology poor you!    esp.  if the tummeh is rumbling... i hope she gets there soon!,12.0
12310,@ashlynwashere lol i had to get up at 6:30 this morning,1.0
12311,"@earthsongs also, my ex-eye candy goes to COOS I think",27.0
12312,so. homework takes up 3/4ths of my life,2.0
12313,iphone's not working...I feel so alone,17.0
12314,"Finally watched S. Peyton-Jones excellent QCon talk on FP. Last 10 minutes truncated, though   http://bit.ly/yyAMd",26.0
12315,it hurts when i talk!!!!,17.0
12316,"Guess I'll play call of duty, no online tho cuz mah computer aint here",27.0
12317,working on taxes and marks...,27.0
12318,@ladyisis13 sorry to hear about the car!,24.0
12319,hot zombie black chick got her head bashed with a fire extinguisher.,26.0
12320,"im lonely  keep me company! 22 female, Houston - Texas",17.0
12321,@Lou_bookpushers Did you cry at the end? I did,23.0
12322,@MaluBarreto I know  at 6,27.0
12323,Shutting the gallery down for the day -- body is doing things it shouldn't be. Not sure I can even walk the 2 blocks home.,15.0
12324,hmmm that pb&amp;j was bomb! SB is over!  movies today with the bestie!,8.0
12325,"@Hyperopia You're joking!!  My God it's a damn shame when you have to resort to that!! I'm so sorry sweetheart, bet you're well pee'd off",3.0
12326,"@maprangmalts eh....don't ask, it'll just depress you  study hard for exams!",17.0
12327,@inmykitchen nah bro  i need em asap tho..the maybach music 2 floating about sumwhere tho,8.0
12328,"I hope my cat is not sick.  He seems fine, but lab results revealed low wbc count...my poor baby",15.0
12329,"Have to go to my church to get some community service hours for school. I slept in to 9:30, but I'm still tired.",27.0
12330,NOOOO only today and tomorrow left to schools back in. i think imma cry.  i absolutely hate school with a passion,17.0
12331,Time to get back on my paper.,27.0
12332,were NOT going outta town,2.0
12333,why must I have so bad dad??? he is sobad person  trust me,10.0
12334,shredding my blogs - still just in alpha  hosted on hostgator &gt; http://budurl.com/hosthere,27.0
12335,sore throat!,17.0
12336,"Playing after the others thanks to TV scheduling may well allow us to know what's go on, but it makes things look bad on Saturday nights",2.0
12337,@boreas26 I know I passed out when I get off sorry b  I'm eating real chicken yummmm,24.0
12338,"Whatever my mother is cooking, it's making me retch",11.0
12339,@greggyc40 the link u sent me contains a &quot;malformed video&quot; so wasnt able to see,2.0
12340,why isnt anyone following me,17.0
12341,@cindywombywomby suddenly i feel sorry for him.,24.0
12342,I am officially finished for the winter season 1 more week of snow,20.0
12343,Has to miss silversun pickups and sunshine day  hjerlkrjk,5.0
12344,@pennyxlane the guys were lame lol.. just wasnt fun,5.0
12345,@rwkstah I see how it is,27.0
12346,Oh no I lost a follower again  Gee as soon as I just share and talk they leave. No I don't have an exciting life nor am a celebrity,2.0
12347,i sprained my thumb speed texting  :L,2.0
12348,"just finished fashion fitting. tired.  Wishing more than ever that there was a beach in Atlanta. Oh, and show tonight @ Kavarna! 8pm",8.0
12349,"@DaveDube sorry, but is this link the right one? don't get what it has to do with Earth Day 2009",6.0
12350,@stephiedemaria aww Steph I know me too!!  we'll make it up tonight though,20.0
12351,Just made this account to test of the http://herebeforeoprah.com site checks account creation date. It does not,27.0
12352,@REGYATES this request show is pointless. you have like a million people requesting the jonas brothers but you still haven't played them,2.0
12353,I hate working when I don't feel pretty.,3.0
12354,Getting ready. Missed the sunshine  Not happy,17.0
12355,Another night without mum &amp; daday at home. and I'm feeling lonely,17.0
12356,*yawns* So tired..,27.0
12357,@LilPecan I doubt anyone would hate someone for being a Libertarian if they understood. Republicans have given us all bad names.,26.0
12358,"@aplusk Well now that you have 1,158,575 followers I guess I have less chances of getting a twit from ya",2.0
12359,"is still revising. When will this hell on earth end? Ok, wait. Not that bad but still! Other sixth formers will know exactly what I mean!",2.0
12360,"From Now On I Refuse To Share Feelingz, Cuz Shyt Never Change",27.0
12361,I go back to work on Monday. I am going to go through serious twitter withdrawal.,17.0
12362,"@gbfiremelon Ah well, Neverending Story is a worthy winner... Was looking forward to reading your analysis of the Arkwright books though",5.0
12363,@tinkugallery  Call for help if you need it. Tweet when you get home.,2.0
12364,has nothing to do todaay  uggh!,27.0
12365,In two days the fun shall cease.,17.0
12366,Good Morning.. well after noon. I feel all stuffy and congested  Seeing my uncle who I haven't seen in about 10 years today...,27.0
12367,i'm hungry. and lonely.,17.0
12368,Gonna be up till 3:30. Hubby gotta wake up 2 go 2 Bombay &amp; I don't want him 2 miss it but mom dun get it. Im nt awake coz I like it ma.,2.0
12369,"@sebby_peek okay, goodnight, I love you so much xxxx I'm sorry, too",19.0
12370,@DiegoSecond  ,27.0
12371,Tryna dnwload the beatksking app for my 3g... But there is no WiFi right now! Sonofva! &amp; I have a sick beat in my head! No Fair!,3.0
12372,Stuck at work  Perfect weather outside!!!,3.0
12373,Just got my pupils dilated - WTF - my eyes are &quot;twippin'!&quot;,26.0
12374,Bad Time management,27.0
12375,Going to Kyle's ceremony for his deployment to Iraq. Sad day,17.0
12376,@nprscottsimon really wish I could download the radio bits and not have to stream. Internet is slow here in Malakal,8.0
12377,@Wardere work! boo  party tonight tho you live in canada! you should come down to florida,8.0
12378,@ArtFireJohn I can't view my comments from votehandmade,2.0
12379,@burningsound  poor everyone so I'm guessing meeting up tonight isn't going to happen? maybe we could like do facebook chat or something?,2.0
12380,"ShanSKYWALKER: @___missfayeeex  I still need to meet my tracey -sniffs- remember that hotmail hacking time? LOL so, ya, msn later?! &lt;3",1.0
12381,@davelikefire  my digestive system can't handle your mothers ridiculously spicy food. But it's so good lmao!,1.0
12382,"@LolaLuftnagle i DO know what u're talkin about hon!!!  i miss u, can't wait 2 talk 2 on msn.. don't lemme wait too long!!c ya mind-reader",19.0
12383,@sebastianbach I wish I could. North Ontario here.. Still cold as hell,17.0
12384,I should sleep longer than only this 3 hours last night  So than my only thing to say for now is good night!!,17.0
12385,has finished work and is sitting on the train with his sister. She leaves on Monday,17.0
12386,I wish I was at Coachella,8.0
12387,@jdkrach I guess I won't send you my album then.,2.0
12388,"........*sigh* long distance i fucking hate it.  but on the brighter side,random ass road trip to famu today.then fort valley monday! oboy",20.0
12389,i hate being sick. i feel horrible. my head is about to expload. my throat hurts so bad.,3.0
12390,"Recovering my PC from an epic hard disk crash.  According to the program, estimated time remaining is 1012 hours, 7 minutes Wowza...",2.0
12391,9/2 (4 ov; 5 wides). Might be a chase to watch after all but I cannot fight the wrath of the wife to watch BGLR put up a challenge!  #IPL,2.0
12392,"I have 7 followers, I want 50.",8.0
12393,@butterfly562 Thanks Charmaine. How was the interviews?? Still none for me yet,15.0
